date,description,href,media,title,parsed_date,month
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 19, 2019","Οι ΤΟΜΥ (Τοπικές Μονάδες Υγείας) είναι οι νέες μονάδες Πρωτοβάθμιας Φροντίδας Υγείας ... Υγείας στις γειτονιές και να εισάγουν την έννοια της “ομάδας υγείας”, ...",https://www.messinialive.gr/idrythike-somateio-ergazomenon-tomy-tis-6is-ype/,Messinialive (Δελτίο Τύπου),Ιδρύθηκε Σωματείο Εργαζομένων ΤΟΜΥ της 6ης ΥΠΕ,2019-07-19,7
"Jul 30, 2019","Η 4 η Τ.ΟΜ.Υ Θεσσαλονίκης είναι στελεχωμένη με ειδικευμένο ιατρικό (Γενικοί Ιατροί, ... Το ίδιο ισχύει και για άλλες ομάδες πχ για τους παππούδες στα ΚΑΠΗ. ... των Τοπικών Μονάδων Υγείας, ενημερώσαμε στους όμορους δήμους και όχι μόνο, ...",https://www.typosthes.gr/thessaloniki/191589_enallax-orario-ana-bdomada-se-tomy-thessalonikis,Typosthes,Εναλλάξ ωράριο ανά βδομάδα σε ΤΟΜΥ Θεσσαλονίκης,2019-07-30,7
"Jul 31, 2019",Ο υπουργός Υγείας συναντήθηκε σήμερα με την Ένωση Ιατρών ΕΟΠΥΥ και ... με το σκεπτικό ότι δρομολογείται η ΠΦΥ με τις Τοπικές Μονάδες Υγείας (ΤΟΜΥ) και ...,https://www.protothema.gr/greece/article/913211/kikilias-telos-ston-polueti-apokleismo-ton-giatron-apo-to-upourgeio/,Πρώτο ΘΕΜΑ,Κικίλιας: Τέλος στον πολυετή αποκλεισμό των γιατρών από το ...,2019-07-31,7
"Aug 6, 2019","Υγείας αναστέλλεται οποιαδήποτε διαδικασία πρόσληψης, μετάταξης, απόσπασης, ... και σε ευάλωτες κοινωνικές ομάδες: Πρωτοβάθμια Φροντίδα Υγείας (ΠΦΥ), Ψυχική ... Τοπικές Μονάδες Υγείας (ΤΟΜΥ),Κέντρα Ψυχικής Υγείας, Δομές έγκαιρης ...",https://www.dailythess.gr/voyleytes-syriza-sovara-leitoyrgika-provlimata-apo-tin-anastoli-proslipseon-se-foreis-toy-yp-ygeias/,dailythess,Βουλευτές ΣΥΡΙΖΑ: Σοβαρά λειτουργικά προβλήματα από την ...,2019-08-06,8
"Aug 22, 2019","Ανέλαβε το Γραφείο Τύπου του υπουργείου Υγείας ... μόνιμα στη χώρα και ανήκουν σε ευάλωτες ομάδες πληθυσμού (έγκυοι, παιδιά, άτομα ... της Ν.Δ. για να πληρώνουν ασθενείς υπηρεσίες στις Μονάδες Υγείας. .... Δημ. Βίτσας: Οι τοπικές κοινωνίες να σταθούν στο ύψος των περιστάσεων και να μην «χαϊδεύουν» ακραία αυτιά.",http://www.avgi.gr/article/10840/10132813/e-pleiopsephia-tes-poeden-paske-dake-se-nea-kathekonta-,Η Αυγή,Η πλειοψηφία της ΠΟΕΔΗΝ (ΠΑΣΚΕ - ΔΑΚΕ) σε νέα ...,2019-08-22,8
"Aug 23, 2019","... του Μανώλη Σκουλάκη, που τοποθετήθηκε στο Αστικό Κέντρο Υγείας – Τοπικές Μονάδες Υγείας (ΤΟΜΥ) που στεγάζεται στον χώρο του παλιού Νοσοκομείου.",http://www.haniotika-nea.gr/timitiki-plaketa-sti-mnimi-tou-manoli-skoulaki/,Χανιώτικα Νέα,Τιμητική πλακέτα στη μνήμη του Μανώλη Σκουλάκη,2019-08-23,8
"Aug 25, 2019","Ειδική οµάδα του υπουργείου Υγείας εξετάζει ποιες περιοχές της χώρας έχουν τις .... Σε ό,τι αφορά στις Τοπικές Μονάδες Υγείας (ΤΟΜΥ), που είχε ιδρύσει η ...",https://www.ethnos.gr/ygeia/57050_eopyy-exakosies-nees-symbaseis-me-idiotes-giatroys-entos-septembrioy,Ethnos,ΕΟΠΥΥ: Εξακόσιες νέες συμβάσεις με ιδιώτες γιατρούς εντός ...,2019-08-25,8
"Aug 27, 2019","Οι τελικές αποφάσεις δεν έχουν ακόμη ληφθεί, φαίνεται εντούτοις πως το υπουργείο Υγείας θα διατηρήσει τις τοπικές μονάδες. Ήδη ο Πανελλήνιος Ιατρικός ...",https://www.capital.gr/oikonomia/3378928/ti-tha-ginei-me-ton-oikogeneiako-giatro-kai-tis-tomu,Capital.gr,Τι θα γίνει με τον οικογενειακό γιατρό και τις ΤΟΜΥ,2019-08-27,8
"Aug 28, 2019",Στόχος στο σχέδιο που επεξεργάζεται ειδική ομάδα είναι να υπάρχει κάλυψη ... Από την άλλη και οι περιβόητες ΤΟΜΥ οι Τοπικές Μονάδες Υγείας συνεχίζουν να ...,https://www.healthreport.gr/%CE%BF%CE%B9%CE%BA%CE%BF%CE%B3%CE%B5%CE%BD%CE%B5%CE%B9%CE%B1%CE%BA%CF%8C%CF%82-%CE%B3%CE%B9%CE%B1%CF%84%CF%81%CF%8C%CF%82-%CE%B5%CF%84%CE%BF%CE%B9%CE%BC%CE%AC%CE%B6%CE%B5%CF%84%CE%B1%CE%B9-%CE%BD/,Health Report (Ιστολόγιο),Οικογενειακός γιατρός: Ετοιμάζεται νέο σχέδιο! Όλες οι ...,2019-08-28,8
"Aug 28, 2019","ΤΟΜΥ: Τέλος Σεπτεμβρίου κρίνεται το μέλλον εργαζομένων και Μονάδων Υγείας ... έναν μήνα θα γνωρίζουν οι εργαζόμενοι στις Τοπικές Μονάδες Υγείας (ΤΟΜΥ) τι ... ethnos.gr, ομάδα εργασίας στο υπουργείο Υγείας μελετά όλα τα σενάρια τόσο ...",https://www.ethnos.gr/ygeia/57493_tomy-telos-septembrioy-krinetai-mellon-ergazomenon-kai-monadon-ygeias,Ethnos,ΤΟΜΥ: Τέλος Σεπτεμβρίου κρίνεται το μέλλον εργαζομένων και ...,2019-08-28,8
"Aug 30, 2019",ΤΗΝ Κυριακή 8 Σεπτεμβρίου στις 10 π.μ. θα πραγματοποιηθούν οι δημαιρεσίες για τη ανάδειξη του νέου Προεδρείου του Δημοτικού Συμβουλίου Μεσσήνης και ...,https://foninews.gr/tin-kyriaki-i-dimeresies-sto-dimo-messinis/,Εφημερίδα Φωνή (Δελτίο Τύπου),Την Κυριακή οι δημαιρεσίες στο Δήμο Μεσσήνης,2019-08-30,8
"Sep 12, 2019","Ξεκινώντας από την Πρωτοβάθμια Φροντίδα Υγείας, ο υπουργός, αναφέρθηκε στις Τοπικές Μονάδες Υγείας (ΤΟΜΥ), τονίζοντας ότι μόνο 127 Μονάδες ...",https://www.businessnews.gr/el/epixeiriseis/med-health/%CF%83%CF%85%CE%BD%CE%AD%CE%BD%CF%84%CE%B5%CF%85%CE%BE%CE%B7-%CF%84%CF%8D%CF%80%CE%BF%CF%85-%CE%BF-%CE%B2-%CE%BA%CE%B9%CE%BA%CE%B9%CE%BB%CE%AF%CE%B1%CF%82-%CE%B1%CF%80%CE%BF%CE%BA%CE%AC%CE%BB%CF%85%CF%88%CE%B5-%CF%84%CE%B7%CE%BD-%CF%84%CF%81%CE%B1%CE%B3%CE%B9%CE%BA%CE%AE-%CE%BA%CE%B1%CF%84%CE%AC%CF%83%CF%84%CE%B1%CF%83%CE%B7-%CF%83%CF%84%CE%B1-%CE%BD%CE%BF%CF%83%CE%BF%CE%BA%CE%BF%CE%BC%CE%B5%CE%AF%CE%B1.html,Business News,Β. Κικιλίας: Αποκάλυψε την τραγική κατάσταση στα νοσοκομεία,2019-09-12,9
"Sep 12, 2019","Το μεγαλόπνοο σχέδιο, που ξεκίνησε το 2016 με χρηματοδότηση από ΕΣΠΑ, για την ανάπτυξη 239 Τοπικών Μονάδων Υγείας (ΤΟΜΥ) σε όλη τη χώρα, δεν ...",https://www.protothema.gr/greece/article/924632/upourgeio-ugeias-neo-modelo-gia-tin-protovathmia-frodida-ugeias/,Πρώτο ΘΕΜΑ,Υπουργείο Υγείας: Νέο μοντέλο για την πρωτοβάθμια ...,2019-09-12,9
"Sep 12, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3382034/allazei-to-montelo-ton-tomu,Capital.gr,Αλλάζει το μοντέλο των ΤΟΜΥ,2019-09-12,9
"Sep 12, 2019","Ήδη ομάδα εργασίας του υπουργείου Υγείας μελετά τον επανασχεδιασμό των ... για Τοπικές Ομάδες Υγείας και όχι για Τοπικές Μονάδες Υγείας, όπως ορίζει ο ...",https://www.ethnos.gr/ellada/60664_tomy-epanashediazontai-apo-ton-kikilia-ta-iatreia-tis-geitonias,Ethnos,ΤΟΜΥ: Επανασχεδιάζονται από τον Κικίλια τα ιατρεία της ...,2019-09-12,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 14, 2019","Σύμφωνα με τα στοιχεία του υπουργείου Υγείας, δύο χρόνια μετά την ψήφιση του σχετικού νόμου που προέβλεπε την ανάπτυξη 239 τοπικών μονάδων υγείας και ...",https://www.kathimerini.gr/1042611/article/epikairothta/ellada/sta-xartia-emeinan-oi-mises-tomy,Η Καθημερινή,Στα «χαρτιά» έμειναν οι μισές ΤΟΜΥ,2019-09-14,9
"Sep 15, 2019","Αλλαγές έρχονται στον τρόπο λειτουργίας των τοπικών μονάδων υγείας (ΤΟΜΥ), ... Υγείας Βασίλης Κικίλιας σε συνέντευξη Τύπου, 127 τοπικές μονάδες υγείας ... πως σήμερα δεν υπάρχουν «τοπικές μονάδες» αλλά «τοπικές ομάδες» υγείας.",https://www.eleftheria.gr/%CF%85%CE%B3%CE%B5%CE%AF%CE%B1/item/240541-%CE%B5%CF%81%CF%87%CE%BF%CE%BD%CF%84%CE%B1%CE%B9-%CE%B1%CE%BB%CE%BB%CE%B1%CE%B3%CE%AD%CF%82-%CF%83%CE%B5-%CF%84%CE%BF%CE%BC%CF%85-%CE%BA%CE%B1%CE%B9-%C2%AB%CE%BF%CE%B9%CE%BA%CE%BF%CE%B3%CE%B5%CE%BD%CE%B5%CE%B9%CE%B1%CE%BA%CF%8C-%CE%B3%CE%B9%CE%B1%CF%84%CF%81%CF%8C%C2%BB.html,Ελευθερία,Ερχονται αλλαγές σε ΤΟΜΥ και «οικογενειακό γιατρό»,2019-09-15,9
